Jour,Phrase,Position,Score
18,"Ce n'est pas qu'on va voter contre, mais 10 millions ou 2 % du chiffre d'affaires mondial, ça vient d'où, ça?",NEGATIVE,0.9313885569572449
18,"Bon, tu veux lui taper sur les doigts, c'est énorme, là, 2 %.",NEGATIVE,0.9056363701820374
18,"Là, on est... Parce que pour avoir déjà adopté d'autres lois dans d'autres contextes, on parlait de pénalités et tout ça, là, on la sort du stade, là.",NEGATIVE,0.9346798062324524
18,Il y en a qui vont perdre leur job.,NEGATIVE,0.9778802394866943
18,Vous me mettez en faillite.,NEGATIVE,0.9103427529335022
18,"Est-ce qu'on n'aurait pas pu mettre... …vous me tuez, vous me mettez en faillite.",NEGATIVE,0.9589641690254211
18,Mais je ne dirais pas la grosseur de l'entreprise.,NEGATIVE,0.9665587544441223
18,Mais la grosseur d'entreprise… Mais… Je trouverais une façon...,NEGATIVE,0.914802610874176
18,"Là, je vois, O.K., là je vois bien, on a fait un copié-collé.",NEGATIVE,0.9646314978599548
18,On a fait un copié-collé.,NEGATIVE,0.9819337725639343
18,Peut-être là où on aurait pu faire une règle de trois puis... ...c'est 15 millions de dollars canadiens.,NEGATIVE,0.9793013334274292
18,"Oui, mais ce n'est pas ça, là, mon point.",NEGATIVE,0.947224497795105
18,"Mon point, c'est que c'est 2 % du chiffre d'affaires.",NEGATIVE,0.9207043051719666
18,"Mais une entreprise québécoise qui fait affaire ailleurs dans le monde, 10 millions de dollars, peut-être la fin du monde.",NEGATIVE,0.9291307926177979
18,"Mais, dans les deux cas, ça va être 2 %, 10 millions d'euros ou dollars.",NEGATIVE,0.9168864488601685
18,"Mais dans les deux cas, ça va être 2 %, 10 millions d'euros ou dollars.",NEGATIVE,0.9229030013084412
18,"On jase, là, mais j'aurais jazzé quelque chose qui aurait tenu compte de ça.",NEGATIVE,0.9886682629585266
18,"Donc, là où je vous suis, c'est qu'il y a plus, évidemment, de petites entreprises au Québec, pour lesquelles une sanction administrative pécuniaire de 10 millions, c'est complètement absurde.",NEGATIVE,0.9125637412071228
18,C'est une déclaration lourde.,NEGATIVE,0.9456063508987427
18,"Je pense que, depuis qu'on discute de ce projet de loi là, j'ai tenu sensiblement le même discours.",NEGATIVE,0.9115398526191711
18,"On réalise aujourd'hui, avec l'univers numérique, que nos renseignements personnels ont une valeur à la hausse, constamment.",POSITIVE,0.9034501910209656
18,"Donc, la prise de conscience que nous faisons comme société, c'est de dire que ça a une très grande valeur, les renseignements personnels.",POSITIVE,0.9192461371421814
18,"L'information en général et les renseignements personnels en particulier ont une très grande valeur, et donc il faut les traiter en conséquence, ce que la loi que nous modifions ne faisait pas, ce que la loi telle que nous la modifions va faire.",POSITIVE,0.929997980594635
18,"Pour que c'est faire qu'il faut que je passe un examen d'entrée, là?",NEGATIVE,0.9124622941017151
18,"Puis moi, quand on me dit : Bien, c'est parce que mon système pour la facturation... Non, non.",NEGATIVE,0.9506797790527344
18,"Non, non.",NEGATIVE,0.9974422454833984
18,"Ceci étant dit, nous sommes encore au Canada, et donc… Vous en êtes heureux, ça, je crois déceler que vous en êtes heureux et que vous… Moi, oui, oui, je vis bien avec ça.",POSITIVE,0.9431664347648621
18,Je… absolument.,POSITIVE,0.9694662094116211
18,"En fait, ce que je vous propose, c'est de finir les différents articles… On fait… O.K., oui.",NEGATIVE,0.9756016135215759
18,"Oui, c'est bon.",POSITIVE,0.9049567580223083
18,Ce n'était pas convaincant.,NEGATIVE,0.9991402626037598
18,Mais le fait d'avoir une entente de paiement ne peut pas être tenu en compte comme étant une reconnaissance des faits de la poursuite pénale.,NEGATIVE,0.9195395708084106
18,...il fait deux choses.,NEGATIVE,0.9457838535308838
18,"Revenu Québec, c'est... niaise pas avec la puck.",NEGATIVE,0.992102324962616
18,Le gouvernement a le bras long.,NEGATIVE,0.9362096786499023
18,C'est correct.,NEGATIVE,0.9439950585365295
18,"Non, non.",NEGATIVE,0.9974422454833984
18,"Le certificat de recouvrement, une fois qu'il est émis, dans le fond, ça permet deux choses.",NEGATIVE,0.957676887512207
18,"Finalement, on ne l'amende pas.",NEGATIVE,0.9722105860710144
18,"Je vais le dire, ce n'est pas...",NEGATIVE,0.958489179611206
18,"On va faire… Autrement dit, entre rien… Un petit quelque chose au moins.",NEGATIVE,0.989331841468811
18,"Exactement, s'il vous plaît.",POSITIVE,0.9049063920974731
18,"Là, je parle avant de le sortir.",NEGATIVE,0.9380265474319458
18,"Rendu là, ça ne fait pas grand-chose, là.",NEGATIVE,0.9990590214729309
18,"Tomber du 37e étage ou tomber du 40e étage... …83 du règlement européen, où c'était copier-coller, 2 %, 10 millions d'euros.",NEGATIVE,0.9052925109863281
18,"Oui, mais mon point, c'est que c'est arbitraire, là, rendu là.",NEGATIVE,0.9494972825050354
18,"On est sûr qu'on a tout mis dans le panier, là.",NEGATIVE,0.9731130599975586
18,"Attendez, je vais retrouver mes choses.",NEGATIVE,0.9009101986885071
18,"Donc, il pourrait y avoir un constat de la CAI que ça n'a pas été fait, mais...",NEGATIVE,0.9602799415588379
18,"Mais, en fait, la loi le dit déjà qu'on doit le faire, ça fait que l'ordonnance viendrait juste répéter ce que la loi dit déjà.",NEGATIVE,0.9515060782432556
18,"Oui, absolument.",POSITIVE,0.981696367263794
18,"Oui, absolument, bien oui, je comprends donc.",POSITIVE,0.9152162671089172
18,"Là, on est à 92.2, où là l'amendement se lit comme suit : Ajouter, après l'article 92.2 de la Loi sur la protection des renseignements personnels dans le secteur privé, proposé par l'article… Non.",NEGATIVE,0.9743672013282776
18,Je ne lis pas le bon amendement.,NEGATIVE,0.9652302861213684
18,"Là, je vais le dire, là, «on record», c'est correct, on va voter pour l'amendement parce que ça allonge le bras puis la possibilité de sanctionner.",NEGATIVE,0.901663064956665
18,"C'est correct, on passe de trois ans à cinq ans.",NEGATIVE,0.928508996963501
18,"Deuxième des choses, puis c'est là qui est important, puis je le dis en lettres de feu, ce qui importe pour moi, puis je le dis clairement, ce n'est pas la date de la perpétration, ça, ça pourrait être ultimement un plafond de sept ans, peut-être, comme dans le cas du commissaire au lobbyisme, mais c'est la connaissance du régulateur qui devrait être le début de la prescription.",POSITIVE,0.9216009378433228
18,"Si d'aventure, à 150, on fait taille d'entreprise, je ne sais pas si on pourra y aller, là.",NEGATIVE,0.9690031409263611
18,"Ça fait que là, c'est… …amendé.",NEGATIVE,0.9572842121124268
18,"Si d'aventure, à 150, on fait taille d'entreprise, je ne sais pas si on pourra y aller, là.",NEGATIVE,0.9690031409263611
18,"Donc, j'ai l'impression que, là, en rajouter là, ce serait en mettre peut- être trop.",NEGATIVE,0.9668378233909607
18,"De deux, on vient enlever la notion de la personne qui exploite une entreprise.",NEGATIVE,0.9737200736999512
18,"On était en avion, on a sauté en bas de l'avion.",NEGATIVE,0.9548733234405518
18,"Puis là on vient de... le parachute vient de percer, puis là on tombe à 1 000 $.",NEGATIVE,0.966718852519989
18,On est mort.,NEGATIVE,0.9723677635192871
18,"Aïe, 1 000 $.",NEGATIVE,0.9898598790168762
18,"Honnêtement, c'est... là.",NEGATIVE,0.9895060658454895
18,Je pense qu'on fait là...,NEGATIVE,0.9280391335487366
18,Mais je pense que les montants étaient moindres que ça.,NEGATIVE,0.9006320238113403
18,"Oui, oui, oui.",POSITIVE,0.9149108529090881
18,"Alors... Non, non, je ne sais pas de quoi vous parlez.",NEGATIVE,0.9809808731079102
18,"Non, je n'ai aucune idée.",NEGATIVE,0.960063099861145
18,On se croirait dans une émission de Roger Baulu.,NEGATIVE,0.9274574518203735
18,"Non, je n'ai aucune idée.",NEGATIVE,0.960063099861145
18,On se croirait dans une émission de Roger Baulu.,NEGATIVE,0.9274574518203735
18,"Je comprends votre point, mais ça reste...",NEGATIVE,0.971224844455719
18,"Donc, le juge pourrait décider que c'est plus que ça, mais c'est le minimum.",NEGATIVE,0.9407695531845093
18,Au lieu de fixer un plafond...,NEGATIVE,0.9534927606582642
18,Sauf que là c'est un minimum.,NEGATIVE,0.9926431775093079
18,"Le contracteur, oui, je sympathise, il travaille fort, mais il a fait une atteinte intentionnelle, faute lourde.",NEGATIVE,0.9882780909538269
18,"Non, je comprends... Et, je réitère, c'est le minimum.",NEGATIVE,0.9645431041717529
18,"Oui, mais on part à 200 $, là.",NEGATIVE,0.9118300676345825
18,"Ça fait que je te ramasse personnellement, puis on peut penser que le montant va être en conséquence.",NEGATIVE,0.9232351779937744
18,"Si je disais d'au maximum, 1 000 $, cette conversation-là aurait lieu d'être.",NEGATIVE,0.9363638162612915
18,"Mais là je vous dis, ça ne peut pas être en bas de ça.",NEGATIVE,0.9614389538764954
18,"C'était… Non, c'est ça.",NEGATIVE,0.9372838735580444
18,"Non, non, on a changé.",NEGATIVE,0.970367431640625
18,"Je l'avais zappé, je ne vous ai pas entendu.",NEGATIVE,0.9792642593383789
18,"Le député de LaFontaine ne m'écoute pas, on est rendus un vieux couple.",NEGATIVE,0.917384922504425
18,"Elle ne se peut plus, là.",NEGATIVE,0.9718953967094421
18,C'est exactement la même… ...adopté?,NEGATIVE,0.918096661567688
18,"Oui, absolument, M. le Président.",POSITIVE,0.9801216125488281
18,Passez une superbe soirée.,POSITIVE,0.9784860610961914
